subject_id,tract,n_streamlines,accuracy,precision,recall,F1,AUCROC,DICE,wDICE
sub-1049,AF_L,29095,0.9998783545115385,0.9997239284974808,0.9957037291630865,0.9977097790711691,0.9999655693280196,0.9917346239089966,0.999552845954895
sub-1049,AF_R,5295,0.9994484794771257,0.9497699386503068,0.9355996222851747,0.9426315288745124,0.9720990345946063,0.8205582499504089,0.963647186756134
sub-1049,CC_Fr_1,209146,0.9768086992072922,0.9507087154838393,0.9268166735199335,0.9386106780038543,0.9981138960141492,0.9608801603317261,0.9870608448982239
sub-1049,CC_Fr_2,186694,0.9239935207771409,0.8128318022866047,0.7208748004756447,0.7640965517632932,0.9606743636690162,0.8046658635139465,0.9121780395507812
sub-1049,CC_Oc,94827,0.9990122020485832,0.9998826904414039,0.9887268394022799,0.994273473456489,0.9999978883064432,0.9871678948402405,0.9996428489685059
sub-1049,CC_Pa,142859,0.965594448575513,0.8484049949018102,0.8969543395935853,0.8720044369889722,0.9939217380162085,0.9189351797103882,0.9964768886566162
sub-1049,CC_Pr_Po,224472,0.9114484867941475,0.776351395233044,0.7988078691328986,0.7874195552842654,0.9689010918937663,0.9156094193458557,0.984765350818634
sub-1049,CG_L,6498,0.9999981707445345,0.9996923076923077,1.0,0.9998461301738729,1.0,0.9977794289588928,0.9998594522476196
sub-1049,CG_R,19810,0.9999981707445345,0.9998990510801534,1.0,0.999949522992277,1.0,0.9984579682350159,0.9999485611915588
sub-1049,FAT_L,41195,0.999539942250405,0.9880072915667274,0.9999271756281102,0.9939314970984593,0.9999997538019525,0.9310110807418823,0.9930139183998108
sub-1049,FAT_R,59612,0.9998792691392713,0.9999327595481442,0.9978527813191975,0.9988916876574307,0.9999999996754441,0.9979007244110107,0.9999406337738037
sub-1049,ILF_L,7846,0.9994996986301621,0.9994525797180785,0.9307927606423655,0.9639015376493104,0.9990132148638371,0.971794605255127,0.9931463003158569
sub-1049,ILF_R,23348,0.9995051863965588,0.9999123230020605,0.9769145108788762,0.9882796421066314,0.9999979482188498,0.9869261384010315,0.9989612698554993
sub-1049,MCP,15565,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1049,MdLF_L,89,0.9999817074453441,0.8709677419354839,0.9101123595505618,0.8901098901098901,0.9999949948318299,0.8759390115737915,0.9005582928657532
sub-1049,MdLF_R,2618,0.9999460369637652,0.9783177570093458,0.9996180290297937,0.9888532023427168,0.9999976585641754,0.9265390038490295,0.9887588620185852
sub-1049,OR_ML_L,16806,0.9995115887906884,0.9732433690088413,0.9955968106628585,0.9842931937172775,0.9999304645528332,0.9544233083724976,0.9927765130996704
sub-1049,OR_ML_R,1981,0.9999295736645749,0.964390243902439,0.9979808177688037,0.9808980401885389,0.9999989134980526,0.9404137134552002,0.9903627038002014
sub-1049,UF_L,842,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1049,UF_R,4743,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1164,AF_L,70285,0.9984820765333844,0.9724083068162787,0.9913210500106708,0.9817736037819595,0.9998851689837491,0.9562262892723083,0.9967479705810547
sub-1164,AF_R,2023,0.9987684107628813,0.4907632474477394,0.9980227385071676,0.6579762098745315,0.9999653048643666,0.7510219216346741,0.7361588478088379
sub-1164,CC_Fr_1,210517,0.9766549590389497,0.8576246334310851,0.9724392804381594,0.9114303332242546,0.9951217864897083,0.9402925968170166,0.997982919216156
sub-1164,CC_Fr_2,311420,0.9490084503802729,0.974900689987774,0.7399910089268512,0.8413566240295289,0.9915676298948289,0.8651397228240967,0.9393428564071655
sub-1164,CC_Oc,130350,0.9999495394595559,0.999340672820387,1.0,0.999670227696272,0.9999999971388832,0.9888744950294495,0.9997838735580444
sub-1164,CC_Pa,113187,0.992151625709528,0.9345314282231452,0.9482537747267796,0.9413425950288551,0.9993151743619014,0.9500319957733154,0.9981956481933594
sub-1164,CC_Pr_Po,177753,0.9652497033976373,0.7679180115912153,0.9556238150692252,0.8515496735220764,0.9932681763808963,0.9203680753707886,0.9969134330749512
sub-1164,CG_L,9523,0.9999530599623776,0.9916692700197854,1.0,0.9958172121719125,1.0,0.939047634601593,0.9959592819213867
sub-1164,CG_R,11852,0.9999765299811888,0.996636394214598,1.0,0.9983153638814016,1.0,0.9762558937072754,0.9984391927719116
sub-1164,FAT_L,95141,0.999759432307185,0.995999790564951,0.9997056999611104,0.9978493044335802,0.9999996095029485,0.9324887990951538,0.9974393248558044
sub-1164,FAT_R,123321,0.9991280888011632,0.9881092601940659,0.999983782162,0.9940110589866357,0.9999999819149956,0.9710953235626221,0.9958493709564209
sub-1164,FPT_L,12957,0.9979886193878784,0.7911040508339953,0.9993053947673073,0.8830991679170646,0.9999165273889997,0.9629079699516296,0.9897828698158264
sub-1164,FPT_R,14218,0.99861937614343,0.8852022595935329,0.9588549725699818,0.9205577500928458,0.9998346085813781,0.9372885227203369,0.9854221940040588
sub-1164,ILF_L,84615,0.9985935591227376,1.0,0.9716716894167701,0.9856323389257521,0.9999811965744682,0.9771390557289124,0.9991759061813354
sub-1164,ILF_R,32599,0.9997242272789681,1.0,0.9855823798276021,0.9927388456309479,0.9999999031669314,0.9925566911697388,0.9991952776908875
sub-1164,MCP,64271,0.9999988264990595,0.9999688827345853,1.0,0.9999844411252178,1.0,0.9980528950691223,0.9999734163284302
sub-1164,MdLF_L,43875,0.9999988264990595,0.9999544180322264,1.0,0.9999772084966725,1.0,0.9996988773345947,0.9999909996986389
sub-1164,MdLF_R,39638,0.9989690794237172,0.9964614295824487,0.9590796710227559,0.9774132589440666,0.9999773383987619,0.923279881477356,0.9920939803123474
sub-1164,POPT_L,23191,0.9883559369172834,0.6140422631220177,0.3884265447803027,0.475845857214548,0.9935488880947998,0.8142082691192627,0.8365074396133423
sub-1164,POPT_R,25037,0.9862571304850901,0.524510547882835,0.6901785357670648,0.5960470490841986,0.9930294591206795,0.8805357217788696,0.9841296076774597
sub-1164,PYT_L,23893,0.9863257802901129,0.5098485863593729,0.6370066546687314,0.5663782677458368,0.9929977588340331,0.7173527479171753,0.9574408531188965
sub-1164,PYT_R,45986,0.984173579565124,0.7683859857146891,0.5918540425346844,0.6686648568304937,0.9948385626938655,0.8223928809165955,0.9579871892929077
sub-1164,SLF_L,5281,0.9996567509748859,0.9120744120744121,0.9840939216057565,0.9467164586938701,0.9995616898418404,0.9374035596847534,0.9843824505805969
sub-1164,SLF_R,33369,0.9997729275680014,0.9890569395017793,0.9994605771824148,0.9942315431739928,0.999999636370897,0.9548664093017578,0.9944249391555786
sub-1047,AF_L,14136,0.9999336737198034,0.9993618831537152,0.9970996038483305,0.998229461756374,0.9999997326086343,0.9930915832519531,0.9997144341468811
sub-1047,AF_R,3963,0.9979810280308126,0.9469058952764555,0.6525359576078729,0.7726322079474156,0.9968184190828532,0.92353755235672,0.9747280478477478
sub-1047,CC_Fr_1,87011,0.9468103028590606,0.6846339121263164,0.9996437232074106,0.8126807345706984,0.9745366575991267,0.943032443523407,0.9958587288856506
sub-1047,CC_Fr_2,171276,0.9395634934847695,0.9718927359538753,0.7558560452135734,0.8503678402522333,0.9889112801134656,0.841596782207489,0.8969388604164124
sub-1047,CC_Oc,71815,0.9756834591542869,0.8032041542892129,0.9864373738077004,0.8854405579546661,0.9966637156186572,0.9731737971305847,0.9990643858909607
sub-1047,CC_Pa,105838,0.9660130875016084,0.9148282602624965,0.8357300780438028,0.873492161461548,0.9912918590710496,0.8620879054069519,0.956974983215332
sub-1047,CC_Pr_Po,91081,0.9828957788628757,0.9782957117513917,0.8779108705438017,0.9253888528839922,0.9991871755421959,0.9486052393913269,0.996035099029541
sub-1047,FPT_L,12931,0.9973787854066265,0.8694273959668173,0.9969066584177558,0.9288133150803372,0.9998913209918066,0.9363358020782471,0.9856805801391602
sub-1047,FPT_R,11686,0.9843775079624699,0.49805280951769587,0.9958925209652576,0.6640230508087753,0.9973360250092508,0.8163133859634399,0.9126784801483154
sub-1047,MdLF_L,605,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1047,MdLF_R,13728,0.9998262251458847,1.0,0.9904574592074592,0.9952058554437329,0.9999999842525591,0.9700512886047363,0.9977320432662964
sub-1047,OR_ML_L,8364,0.9999124493101403,1.0,0.9921090387374462,0.9960388908894491,0.9999865357152914,0.9938406944274902,0.9995424747467041
sub-1047,OR_ML_R,4967,0.9998912249004774,0.9979612640163099,0.9855043285685524,0.9916936790923825,0.9999990544928524,0.9876325130462646,0.9988558292388916
